filename,prompt
836_In_Kalynda_a_city_shrouded_in_misty_twilight_a_m.png,"In Kalynda, a city shrouded in misty twilight, a mix of ancient and modern architectural styles clash as a once-vibrant church now stands with its original carvings obscured by stucco, while nearby, a team of workers whitewash the dark purbeck marble columns, erasing the history etched into its surface."""
837_Birmingham_melancholic_brutalist_photorealistic.png,"Birmingham, melancholic, brutalist, photorealistic, high quality, street-level, late afternoon, spring, concrete, grey skies, dim light, littered streets, empty sidewalks, subtle rendering style."""
838_London_tense_postmodern_photorealistic_high_qu.png,"London, tense, postmodern, photorealistic, high quality, street-level, late afternoon, spring, concrete, steel, overcast sky, neon lights, street vendors, rendering style, contrasting old/new architecture."""
839_London_a_city_with_a_rich_history_showcases_the_.png,"London, a city with a rich history, showcases the intersection of old and new architecture in Southwark's Borough High Street, where ancient Roman-era roads meet modern glass skyscrapers, under a warm summer evening sky with golden hour light casting long shadows on the cobblestone streets, amidst a bustling atmosphere with street performers and vendors, rendered in photorealistic style with high-quality camera equipment, capturing the vibrant energy of this historic neighborhood."""
840_London_nostalgic_historic_postmodern_photoreal.png,"London, nostalgic, historic, postmodern, photorealistic, high quality, street-level, late afternoon, spring, brick, stone, cloudy, warm, street lamps, people walking, realistic."""
841_London_nostalgic_historic_architectural_style_.png,"London, nostalgic, historic, architectural style (Victorian-era), realistic photography style, high quality, street-level, late afternoon, spring, brick, stone, cloudy sky with warm sunlight, old-fashioned street lamps, minimal human activity."""
842_In_Zhilakai_a_contemplative_Mediterranean-style_.png,"In Zhilakai, a contemplative, Mediterranean-style courtyard with worn stone walls and a few scattered trees, a woman sits on a bench, surrounded by the remnants of sketchbooks and cameras left behind by previous visitors"""
843_Bristol_nostalgic_Victorian-era_architecture_re.png,"Bristol, nostalgic, Victorian-era architecture, realistic photography style, high quality, street-level viewpoint, late afternoon, spring, brick and stone buildings, overcast climate, warm light, ornate street lamps, people strolling in the background, photorealistic rendering."""
844_London_a_city_shrouded_in_nostalgia_juxtaposes_c.png,"London, a city shrouded in nostalgia, juxtaposes crumbling old inns with modern gaols and asylums, their balconied courtyards now empty and still, amidst a drizzly autumn evening, under the soft glow of street lamps, with worn stone façades, grey skies, and a hint of mist, high-quality photograph from an isometric viewpoint."""
845_London_a_city_of_contrasts_features_a_gritty_hi.png,"London, a city of contrasts, features a gritty, high-contrast photography style capturing the vibrant yet tense atmosphere of a Victorian-era street, with brutalist architectural elements juxtaposed against ornate, Gothic Revival buildings, under a warm, golden light of late afternoon in early autumn, with prominent materials being weathered stone and rusty iron, amidst a light drizzle and foggy climate, with street lamps casting long shadows on the cobblestone streets, and passersby hurrying to find shelter from the rain."""
846_London_a_vibrant_city_with_a_rich_cultural_herita.png,"London, a vibrant city with a rich cultural heritage, features a historic theatre district with ornate, Elizabethan-style buildings, such as the Globe Theatre, surrounded by bustling streets filled with people from all walks of life, under a warm summer sky with soft, golden light casting long shadows on the cobblestone pavement, amidst a backdrop of lush greenery and historic landmarks like St. Saviour's Church, with high-quality, realistic photography capturing every detail of this iconic scene."""
847_Bristol_nostalgic_postmodern_hyperrealistic_hi.png,"Bristol, nostalgic, postmodern, hyperrealistic, high quality, street-level, late afternoon, spring, brick, stone, rusty metal, overcast sky, warm light, street lamps, pedestrians strolling, photorealistic rendering, contrasting old and new buildings in the background."""
848_London_a_contemplative_18th-century-inspired_arc.png,"London, a contemplative, 18th-century-inspired architectural style with a mix of old and new buildings, realistic photography style, high-quality camera, street-level viewpoint, late afternoon, spring season, prominent use of brick, stone, and wood, overcast climate with soft light, street lamps, minimal human activity, photorealistic rendering style, and subtle visual metaphor of old historical sites being gradually engulfed by modern development."""
849_York_England_somber_medieval_realistic_high_q.png,"York, England, somber, medieval, realistic, high quality, street-level, late afternoon, spring, stone, brick, overcast sky, warm light, old street lamps, people walking in the distance, photorealistic rendering style, a faint image of Katherine Howard's ghostly figure superimposed on an old window frame."""
850_London_nostalgic_historic_neoclassical_realist.png,"London, nostalgic, historic, neoclassical, realistic, high quality, street-level, afternoon, spring, stone, brick, cloudy, soft, street lamps, people walking in the background, subtle rendering style, a faded sign reading """
851_London_a_city_plagued_by_overcrowding_and_poor_sa.png,"London, a city plagued by overcrowding and poor sanitation, features crumbling Victorian-era prisons with rusty gates, peeling walls, and narrow alleys, set against a backdrop of foggy skies and dimly lit street lamps, with the distant silhouette of the Elephant and Castle looming in the background."""
852_London_a_city_of_stark_contrasts_features_a_grit.png,"London, a city of stark contrasts, features a gritty, post-industrial architectural style with abandoned warehouses and factories serving as a backdrop to a vibrant street art scene, captured in high-quality, realistic photography from an isometric viewpoint at dusk during spring, with prominent materials including weathered brick, rusty metal, and graffiti-covered walls, under a hazy climate with soft, diffused light, featuring street elements like trash cans and fire escapes, with subtle human activity in the form of passersby observing the artwork."""
